x,y,z,qx,qy,qz,qw,joint1,joint2,joint3,joint4,joint5_roll
-0.05616719749874144,0.0721183541094696,0.19997087137531924,0.40727204378924836,0.7806030892807865,-0.4695061437877938,-0.06597181442507499,2.328036834035567,-0.6046656256541013,0.3529535351114148,0.5349206759780925,-2.181275207363468
0.0015707670961699262,0.13240110076686118,0.058321573657899195,0.5753371097271852,0.6210296798408629,-0.3624062062400755,0.3898346939488583,1.649404002008148,0.1181370903588772,0.7580167880286188,0.2463979769563014,-3.1379993246512035
0.01472659377043747,-0.005422128709937808,0.09806289765558882,0.7478810979136284,-0.10762159608536934,-0.6507868567109739,0.07461851359946613,-1.1048600789847627,-1.4415697728425032,1.1943859871673896,1.5249092916110862,2.083915981252205
0.013173096281889533,-0.0031036761317195143,0.11464293094463099,-0.47877476013747916,0.5505931995114386,0.42838652912780767,0.533016734604915,-1.20942441910961,-1.3262245005174373,1.0462278376917173,1.7753044642436382,-2.603416142387622
0.027739577489472436,-0.0013890581503129703,0.16963469830051806,0.8830295417770633,-0.140650908738447,-0.22131448117947727,-0.38922493578944484,-0.08802451504944564,-1.2923624445948492,0.7057462792459717,1.110612355556645,-2.334885290582487
0.1766679774707975,-0.025781440755936212,0.224005208658462,-0.1801952423963593,0.4463501373695219,0.03833505515715173,0.8756892445576938,-0.15530539875847182,0.1494107804848317,-0.7313357760738286,1.501829260782895,-0.4829385648724047
-0.026878735481732197,-0.15885250214910315,0.1082068805160437,0.41602083003387513,-0.3777776204701019,0.6878210028658797,-0.4594703542846359,-1.8108252810690997,0.11788826633837513,0.6168001003609307,-0.961775597359816,-1.1830214322339687
-0.21674316833438168,0.006973677208996127,0.12362220611362047,0.09111375781129073,0.90696270081208,-0.36582364048395544,0.18785634547767813,3.111115162631158,0.4496341729183606,-0.22950975664793827,0.1995033366006176,-2.3813008683141588
-0.0030057347364776947,-0.09359022533994969,0.24849562867683425,0.6822346347870569,-0.2716833507027626,0.6779332247422831,-0.03392053711868119,-1.7297776469907324,-0.4857433135576339,0.2060952835259766,-0.8554789313705624,-1.757926019447774
-0.16484268142377267,-0.08456762727248109,0.19067871709257356,-0.39780857377523166,0.6802782505366671,0.4571573457347691,0.41228267210547237,-2.6955299386665033,0.3933088718102966,-0.8360688269476523,1.6228914477324896,2.25965586311104
